Australian Road Deaths Database: Fatalities,,,,,,,,,,,,,,,,,,,
(Data current to February 2026),,,,,,,,,,,,,,,,,,,
Note: A value of '-9' is used for a missing/unknown value.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,National Remoteness Areas 2021,SA4 Name 2021,National LGA Name 2021,National Road Type,Christmas Period,Easter Period
2199410010265,VIC,10,1994,Saturday,11:15:00,Multiple,No,No,No,100,Passenger,Female,48,Unknown,Unknown,Unknown,Unknown,No,No
5199112250183,WA,12,1991,Wednesday,14:30:00,Multiple,No,-9,No,110,Driver,Male,77,Unknown,Unknown,Unknown,Unknown,Yes,No
1199407030275,NSW,7,1994,Sunday,18:15:00,Single,No,-9,No,60,Pedestrian,Male,83,Unknown,Unknown,Unknown,Unknown,No,No
1199411130477,NSW,11,1994,Sunday,23:30:00,Single,No,-9,No,100,Driver,Male,31,Unknown,Unknown,Unknown,Unknown,No,No
320202517758,QLD,12,2020,Sunday,19:00:00,Single,No,No,No,100,Driver,Male,29,Very Remote Australia,Central Queensland,Central Highlands (Qld),Sub-arterial Road,No,No
3200401290023,QLD,1,2004,Thursday,14:00:00,Multiple,No,No,No,100,Driver,Female,59,Unknown,Unknown,Unknown,Unknown,No,No
1198901300047,NSW,1,1989,Monday,22:45:00,Single,No,-9,No,60,Pedestrian,Male,68,Unknown,Unknown,Unknown,Unknown,No,No
4202014304,WA,6,2020,Friday,21:04:00,Single,No,No,No,60,Driver,Male,25,Major Cities of Australia,Mandurah,Mandurah,Local Road,No,No
5199304280048,WA,4,1993,Wednesday,21:05:00,Single,No,-9,No,70,Pedestrian,Female,20,Unknown,Unknown,Unknown,Unknown,No,No
5199701150007,WA,1,1997,Wednesday,08:00:00,Single,No,-9,No,110,Driver,Male,23,Unknown,Unknown,Unknown,Unknown,No,No
5201603120036,WA,3,2016,Saturday,15:15:00,Single,No,No,No,110,Motorcycle rider,Male,29,Inner Regional Australia,Bunbury,Waroona,Local Road,No,No
5199006090081,WA,6,1990,Saturday,00:30:00,Multiple,No,-9,No,90,Driver,Male,33,Unknown,Unknown,Unknown,Unknown,No,No
2181278063501690480,VIC,9,2017,Sunday,16:45:00,Multiple,No,No,No,80,Driver,Female,18,Outer Regional Australia,Latrobe - Gippsland,East Gippsland,National or State Highway,No,No
320180744932,QLD,4,2018,Monday,17:00:00,Single,No,No,No,60,Pedestrian,Male,59,Major Cities of Australia,Sunshine Coast,Noosa,Sub-arterial Road,No,No
4199306060086,SA,6,1993,Sunday,17:30:00,Multiple,No,-9,Yes,60,Passenger,Male,28,Unknown,Unknown,Unknown,Unknown,No,No
1200103020068,NSW,3,2001,Friday,12:30:00,Multiple,No,-9,No,100,Passenger,Female,72,Unknown,Unknown,Unknown,Unknown,No,No
1199208040334,NSW,8,1992,Tuesday,18:00:00,Single,No,-9,No,60,Pedestrian,Male,60,Unknown,Unknown,Unknown,Unknown,No,No
2199303190080,VIC,3,1993,Friday,17:30:00,Multiple,No,No,Yes,100,Passenger,Male,35,Unknown,Unknown,Unknown,Unknown,No,No
1200410290372,NSW,10,2004,Friday,21:05:00,Single,No,No,No,80,Driver,Male,20,Unknown,Unknown,Unknown,Unknown,No,No
1200111130419,NSW,11,2001,Tuesday,13:50:00,Multiple,No,-9,No,100,Passenger,Male,26,Unknown,Unknown,Unknown,Unknown,No,No
2199210280297,VIC,10,1992,Wednesday,15:50:00,Single,No,No,No,60,Pedestrian,Male,83,Unknown,Unknown,Unknown,Unknown,No,No
3201406270096,QLD,6,2014,Friday,17:00:00,Multiple,No,Yes,No,80,Driver,Female,27,Unknown,Unknown,Unknown,Unknown,No,No
4870406399272538491,NSW,9,2023,Wednesday,23:10:00,Multiple,No,No,Yes,70,Motorcycle rider,Male,51,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,Arterial Road,No,No
3200108040171,QLD,8,2001,Saturday,00:00:00,Single,No,-9,No,100,Pedestrian,Male,24,Unknown,Unknown,Unknown,Unknown,No,No
5320344683386763080,SA,12,2024,Friday,13:39:00,Single,No,No,No,100,Motorcycle rider,Male,47,Outer Regional Australia,Barossa - Yorke - Mid North,Wakefield,Sub-arterial Road,Yes,No
2199804190105,VIC,4,1998,Sunday,20:50:00,Multiple,No,No,Yes,100,Passenger,Male,40,Unknown,Unknown,Unknown,Unknown,No,No
120181178800,NSW,8,2018,Sunday,15:45:00,Single,No,No,No,80,Driver,Female,60,Inner Regional Australia,Richmond - Tweed,Lismore,Arterial Road,No,No
1199603180091,NSW,3,1996,Monday,00:20:00,Single,No,-9,No,60,Driver,Male,25,Unknown,Unknown,Unknown,Unknown,No,No
2200812130265,VIC,12,2008,Saturday,02:08:00,Single,No,No,No,70,Passenger,Male,21,Unknown,Unknown,Unknown,Unknown,No,No
1200105010146,NSW,5,2001,Tuesday,17:00:00,Multiple,No,-9,No,60,Pedestrian,Female,33,Unknown,Unknown,Unknown,Unknown,No,No
2199904220107,VIC,4,1999,Thursday,21:10:00,Single,No,No,No,80,Pedestrian,Male,29,Unknown,Unknown,Unknown,Unknown,No,No
3200510290236,QLD,10,2005,Saturday,23:00:00,Single,No,No,No,100,Driver,Male,38,Unknown,Unknown,Unknown,Unknown,No,No
1199810250401,NSW,10,1998,Sunday,15:30:00,Multiple,No,-9,No,80,Driver,Male,24,Unknown,Unknown,Unknown,Unknown,No,No
1201309190217,NSW,9,2013,Thursday,00:45:00,Single,No,No,No,100,Driver,Male,21,Unknown,Unknown,Unknown,Unknown,No,No
4200207040064,SA,7,2002,Thursday,09:46:00,Multiple,No,No,No,60,Driver,Female,25,Unknown,Unknown,Unknown,Unknown,No,No
1199510280455,NSW,10,1995,Saturday,18:15:00,Multiple,No,-9,No,80,Passenger,Male,59,Unknown,Unknown,Unknown,Unknown,No,No
2200407090183,VIC,7,2004,Friday,15:55:00,Multiple,No,No,No,80,Driver,Female,79,Unknown,Unknown,Unknown,Unknown,No,No
2199502020036,VIC,2,1995,Thursday,19:30:00,Multiple,No,No,No,70,Driver,Male,78,Unknown,Unknown,Unknown,Unknown,No,No
8199904280007,ACT,4,1999,Wednesday,08:00:00,Multiple,Yes,-9,No,-9,Driver,Male,19,Unknown,Unknown,Unknown,Unknown,No,No
4201405070031,SA,5,2014,Wednesday,11:15:00,Single,No,No,No,60,Driver,Male,70,Major Cities of Australia,Adelaide - South,Onkaparinga,National or State Highway,No,No
2199911210308,VIC,11,1999,Sunday,22:50:00,Multiple,No,No,Yes,80,Driver,Male,28,Unknown,Unknown,Unknown,Unknown,No,No
2341197088650610591,WA,5,2022,Sunday,02:30:00,Single,No,No,No,60,Passenger,Female,29,Remote Australia,Western Australia - Outback (North),Broome,Local Road,No,No
1199001120018,NSW,1,1990,Friday,01:05:00,Multiple,No,-9,Yes,80,Driver,Male,37,Unknown,Unknown,Unknown,Unknown,No,No
1199106020244,NSW,6,1991,Sunday,15:55:00,Multiple,No,-9,No,100,Driver,Male,19,Unknown,Unknown,Unknown,Unknown,No,No
2198908240465,VIC,8,1989,Thursday,15:15:00,Multiple,No,No,No,100,Driver,Male,26,Unknown,Unknown,Unknown,Unknown,No,No
4200407140072,SA,7,2004,Wednesday,01:30:00,Single,No,No,No,70,Driver,Male,18,Unknown,Unknown,Unknown,Unknown,No,No
5200510040118,WA,10,2005,Tuesday,12:12:00,Single,No,No,No,80,Passenger,Female,22,Unknown,Unknown,Unknown,Unknown,No,No
5200806270087,WA,6,2008,Friday,22:00:00,Single,No,No,No,100,Driver,Male,17,Unknown,Unknown,Unknown,Unknown,No,No
4200712110100,SA,12,2007,Tuesday,22:10:00,Multiple,No,No,No,100,Driver,Male,19,Unknown,Unknown,Unknown,Unknown,No,No
2199001280043,VIC,1,1990,Sunday,15:15:00,Single,No,No,No,100,Passenger,Female,18,Unknown,Unknown,Unknown,Unknown,No,No
5199104120054,WA,4,1991,Friday,17:50:00,Single,No,-9,No,110,Driver,Male,28,Unknown,Unknown,Unknown,Unknown,No,No
6825747059716738829,QLD,5,2025,Wednesday,12:00:00,Single,No,No,No,60,Pedestrian,Male,74,Major Cities of Australia,Brisbane - South,Brisbane,Collector Road,No,No
1201407210171,NSW,7,2014,Monday,18:05:00,Multiple,No,No,No,60,Motorcycle rider,Male,25,Unknown,Unknown,Unknown,Unknown,No,No
120191212089,NSW,9,2019,Saturday,13:30:00,Multiple,No,No,No,80,Driver,Male,79,Outer Regional Australia,Coffs Harbour - Grafton,Bellingen,Arterial Road,No,No
5198905070067,WA,5,1989,Sunday,18:00:00,Single,No,-9,No,80,Motorcycle rider,Male,30,Unknown,Unknown,Unknown,Unknown,No,No
1199606200242,NSW,6,1996,Thursday,09:00:00,Single,Yes,-9,No,60,Pedestrian,Male,86,Unknown,Unknown,Unknown,Unknown,No,No
2199906030155,VIC,6,1999,Thursday,18:10:00,Single,No,No,No,60,Pedestrian,Male,24,Unknown,Unknown,Unknown,Unknown,No,No
5199801080005,WA,1,1998,Thursday,11:15:00,Single,No,-9,No,110,Passenger,Male,20,Unknown,Unknown,Unknown,Unknown,No,No
7200811040060,NT,11,2008,Tuesday,21:20:00,Single,No,No,No,110,Pedestrian,Male,35,Unknown,Unknown,Unknown,Unknown,No,No
2925451348668003694,NSW,6,2023,Sunday,21:10:00,Single,No,No,No,80,Pedestrian,Male,43,Major Cities of Australia,Sydney - Parramatta,Cumberland,Collector Road,No,No
2199905130134,VIC,5,1999,Thursday,05:45:00,Multiple,No,No,No,60,Pedal cyclist,Male,39,Unknown,Unknown,Unknown,Unknown,No,No
3298851966630535886,VIC,12,2017,Saturday,16:46:00,Multiple,No,No,Yes,100,Driver,Male,59,Outer Regional Australia,North West,Northern Grampians,Sub-arterial Road,Yes,No
2200804260098,VIC,4,2008,Saturday,18:40:00,Multiple,No,No,No,100,Driver,Male,47,Unknown,Unknown,Unknown,Unknown,No,No
4199607040087,SA,7,1996,Thursday,13:35:00,Single,No,-9,No,110,Passenger,Male,18,Unknown,Unknown,Unknown,Unknown,No,No
2199512260365,VIC,12,1995,Tuesday,99:99:99,Single,No,No,No,100,Driver,Male,20,Unknown,Unknown,Unknown,Unknown,Yes,No
5199205060055,WA,5,1992,Wednesday,18:45:00,Single,No,-9,Yes,110,Driver,Male,55,Unknown,Unknown,Unknown,Unknown,No,No
5200712090200,WA,12,2007,Sunday,02:30:00,Multiple,No,No,Yes,70,Passenger,Male,0,Unknown,Unknown,Unknown,Unknown,No,No
2199006280268,VIC,6,1990,Thursday,01:10:00,Multiple,No,No,Yes,100,Passenger,Male,19,Unknown,Unknown,Unknown,Unknown,No,No
4199406240070,SA,6,1994,Friday,10:45:00,Multiple,No,-9,No,60,Pedal cyclist,Male,21,Unknown,Unknown,Unknown,Unknown,No,No
4200010090118,SA,10,2000,Monday,15:00:00,Single,No,-9,No,110,Driver,Female,23,Unknown,Unknown,Unknown,Unknown,No,No
542098148773200415,QLD,2,2022,Wednesday,01:00:00,Single,No,No,No,100,Motorcycle rider,Male,54,Inner Regional Australia,Wide Bay,Gympie,Collector Road,No,No
4200506230060,SA,6,2005,Thursday,16:10:00,Single,No,No,No,80,Pedestrian,Male,20,Unknown,Unknown,Unknown,Unknown,No,No
6199010120044,TAS,10,1990,Friday,19:30:00,Single,No,-9,No,100,Pedestrian,Male,35,Unknown,Unknown,Unknown,Unknown,No,No
4272988385067164649,QLD,1,2024,Saturday,20:00:00,Single,No,No,No,60,Unknown,Male,27,Major Cities of Australia,Brisbane Inner City,Brisbane,Collector Road,No,No
2424132895738794932,WA,12,2022,Friday,21:34:00,Single,No,No,No,50,Pedestrian,Female,53,Outer Regional Australia,Western Australia - Wheat Belt,Gingin,Local Road,No,No
120211275589,NSW,10,2021,Sunday,02:10:00,Single,No,No,Yes,110,Pedestrian,Male,21,Inner Regional Australia,Capital Region,Upper Lachlan Shire,National or State Highway,No,No
2200202210053,VIC,2,2002,Thursday,19:25:00,Multiple,No,No,No,100,Driver,Female,51,Unknown,Unknown,Unknown,Unknown,No,No
520222200215523,SA,9,2022,Saturday,14:25:00,Single,No,No,No,100,Motorcycle rider,Male,21,Inner Regional Australia,South Australia - South East,Yankalilla,Arterial Road,No,No
3199210010268,QLD,10,1992,Thursday,23:00:00,Single,No,-9,No,100,Driver,Male,36,Unknown,Unknown,Unknown,Unknown,No,No
3201605150081,QLD,5,2016,Sunday,20:00:00,Multiple,No,No,No,60,Motorcycle rider,Male,57,Unknown,Unknown,Unknown,Unknown,No,No
1201403060063,NSW,3,2014,Thursday,21:00:00,Single,No,No,No,50,Driver,Female,87,Unknown,Unknown,Unknown,Unknown,No,No
199333161430132117,WA,11,2024,Friday,07:10:00,Multiple,No,No,No,60,Motorcycle rider,Male,39,Major Cities of Australia,Perth - South West,Fremantle,National or State Highway,No,No
7799257088708905085,VIC,10,2024,Sunday,09:49:00,Multiple,No,No,No,100,Driver,Female,53,Outer Regional Australia,North West,Ararat,National or State Highway,No,No
28681784104587802,WA,5,2024,Sunday,05:47:00,Single,No,No,No,110,Pedestrian,Female,19,Outer Regional Australia,Western Australia - Wheat Belt,Dandaragan,Arterial Road,No,No
5201610020124,WA,10,2016,Sunday,09:48:00,Multiple,No,No,No,110,Passenger,Female,26,Very Remote Australia,Western Australia - Outback (North),Ashburton,Arterial Road,No,No
191205722788903139,WA,1,2022,Monday,03:54:00,Single,No,No,No,100,Driver,Male,90,Inner Regional Australia,Bunbury,Busselton,Local Road,No,No
2199906040156,VIC,6,1999,Friday,15:10:00,Multiple,No,No,No,70,Driver,Male,67,Unknown,Unknown,Unknown,Unknown,No,No
2199710270275,VIC,10,1997,Monday,07:52:00,Single,No,No,No,100,Pedestrian,Female,10,Unknown,Unknown,Unknown,Unknown,No,No
1199012060650,NSW,12,1990,Thursday,14:50:00,Multiple,No,-9,No,100,Driver,Male,60,Unknown,Unknown,Unknown,Unknown,No,No
3198908090203,QLD,8,1989,Wednesday,02:00:00,Single,No,-9,No,100,Pedestrian,Male,27,Unknown,Unknown,Unknown,Unknown,No,No
2200012150362,VIC,12,2000,Friday,16:30:00,Multiple,No,No,No,-9,Passenger,Female,90,Unknown,Unknown,Unknown,Unknown,No,No
120201241307,NSW,9,2020,Saturday,23:35:00,Multiple,No,No,No,60,Motorcycle rider,Female,27,Major Cities of Australia,Sydney - South West,Liverpool,Arterial Road,No,No
7317981318542471236,VIC,12,2016,Saturday,19:30:00,Multiple,No,No,No,60,Passenger,Female,1,Inner Regional Australia,Latrobe - Gippsland,Unknown,Unknown,No,No
2201205100097,VIC,5,2012,Thursday,15:25:00,Multiple,No,No,No,60,Driver,Male,94,Unknown,Unknown,Unknown,Unknown,No,No
5200805010057,WA,5,2008,Thursday,18:30:00,Single,No,No,No,110,Pedestrian,Female,37,Unknown,Unknown,Unknown,Unknown,No,No
4200211220117,SA,11,2002,Friday,19:30:00,Multiple,No,No,No,60,Driver,Male,61,Unknown,Unknown,Unknown,Unknown,No,No
1199507290318,NSW,7,1995,Saturday,16:50:00,Single,No,-9,No,100,Passenger,Female,77,Unknown,Unknown,Unknown,Unknown,No,No
4198911140174,SA,11,1989,Tuesday,22:45:00,Single,No,-9,No,60,Passenger,Male,36,Unknown,Unknown,Unknown,Unknown,No,No
3199412060337,QLD,12,1994,Tuesday,23:00:00,Single,No,-9,Yes,100,Driver,Male,42,Unknown,Unknown,Unknown,Unknown,No,No
1200509240345,NSW,9,2005,Saturday,07:57:00,Multiple,No,No,No,110,Pedal cyclist,Male,57,Unknown,Unknown,Unknown,Unknown,No,No
2201311080186,VIC,11,2013,Friday,16:00:00,Single,No,No,No,60,Pedestrian,Male,82,Unknown,Unknown,Unknown,Unknown,No,No
5199605190084,WA,5,1996,Sunday,10:12:00,Multiple,No,-9,No,110,Motorcycle rider,Male,22,Unknown,Unknown,Unknown,Unknown,No,No
4199611270146,SA,11,1996,Wednesday,01:00:00,Single,No,-9,No,60,Pedestrian,Male,24,Unknown,Unknown,Unknown,Unknown,No,No
2199510140285,VIC,10,1995,Saturday,23:58:00,Multiple,No,No,No,80,Passenger,Female,23,Unknown,Unknown,Unknown,Unknown,No,No
5200702030031,WA,2,2007,Saturday,15:00:00,Single,No,No,No,110,Driver,Female,26,Unknown,Unknown,Unknown,Unknown,No,No
120151061055,NSW,3,2015,Friday,18:40:00,Single,No,No,No,100,Passenger,Male,46,Inner Regional Australia,Richmond - Tweed,Richmond Valley,Local Road,No,No
320210062525,QLD,1,2021,Sunday,17:00:00,Single,No,No,No,100,Driver,Male,24,Outer Regional Australia,Central Queensland,Gladstone,Local Road,No,No
2200805170113,VIC,5,2008,Saturday,04:15:00,Single,No,Yes,No,60,Pedestrian,Male,24,Unknown,Unknown,Unknown,Unknown,No,No
1199908280338,NSW,8,1999,Saturday,10:00:00,Multiple,No,-9,No,110,Driver,Male,68,Unknown,Unknown,Unknown,Unknown,No,No
2199609150282,VIC,9,1996,Sunday,16:40:00,Multiple,No,No,No,110,Motorcycle rider,Male,21,Unknown,Unknown,Unknown,Unknown,No,No
7199608050033,NT,8,1996,Monday,20:10:00,Multiple,No,-9,No,100,Passenger,Male,33,Unknown,Unknown,Unknown,Unknown,No,No
2201304010060,VIC,4,2013,Monday,22:55:00,Single,No,No,No,110,Passenger,Male,31,Unknown,Unknown,Unknown,Unknown,No,Yes
1200608270303,NSW,8,2006,Sunday,17:45:00,Multiple,No,No,No,70,Driver,Male,28,Unknown,Unknown,Unknown,Unknown,No,No
2837106987213775069,VIC,7,2025,Wednesday,17:00:00,Multiple,No,No,No,50,Motorcycle rider,Male,37,Major Cities of Australia,Melbourne - North East,Darebin,Sub-arterial Road,No,No
6264849617176368436,QLD,5,2025,Monday,13:00:00,Single,No,No,No,100,Passenger,Male,83,Inner Regional Australia,Wide Bay,Gympie,Sub-arterial Road,No,No
2200512310313,VIC,12,2005,Saturday,21:25:00,Multiple,No,No,No,60,Passenger,Female,36,Unknown,Unknown,Unknown,Unknown,Yes,No
5200505100061,WA,5,2005,Tuesday,17:45:00,Multiple,No,No,No,110,Motorcycle rider,Male,38,Unknown,Unknown,Unknown,Unknown,No,No
2199001090011,VIC,1,1990,Tuesday,21:05:00,Multiple,No,No,No,60,Pedal cyclist,Male,24,Unknown,Unknown,Unknown,Unknown,No,No
7199605020017,NT,5,1996,Thursday,17:00:00,Single,No,-9,No,-9,Driver,Male,25,Unknown,Unknown,Unknown,Unknown,No,No
3199711220279,QLD,11,1997,Saturday,05:00:00,Single,No,-9,No,100,Driver,Male,23,Unknown,Unknown,Unknown,Unknown,No,No
2199202060039,VIC,2,1992,Thursday,06:55:00,Single,No,No,No,100,Driver,Male,26,Unknown,Unknown,Unknown,Unknown,No,No
3201211110222,QLD,11,2012,Sunday,12:00:00,Multiple,No,No,No,60,Motorcycle rider,Male,49,Unknown,Unknown,Unknown,Unknown,No,No
4200009120103,SA,9,2000,Tuesday,07:00:00,Multiple,No,-9,No,100,Motorcycle rider,Male,26,Unknown,Unknown,Unknown,Unknown,No,No
3199204070072,QLD,4,1992,Tuesday,15:00:00,Single,No,-9,No,60,Pedestrian,Female,10,Unknown,Unknown,Unknown,Unknown,No,No
7200611100035,NT,11,2006,Friday,20:55:00,Multiple,No,No,No,60,Motorcycle rider,Male,36,Unknown,Unknown,Unknown,Unknown,No,No
1200504180133,NSW,4,2005,Monday,19:36:00,Multiple,No,No,No,110,Pedestrian,Male,79,Unknown,Unknown,Unknown,Unknown,No,No
1200411220405,NSW,11,2004,Monday,20:40:00,Single,No,No,No,50,Driver,Male,20,Unknown,Unknown,Unknown,Unknown,No,No
7079640642453666001,QLD,2,2023,Friday,22:00:00,Single,No,No,No,60,Passenger,Female,48,Major Cities of Australia,Brisbane - North,Brisbane,Collector Road,No,No
4199708160075,SA,8,1997,Saturday,13:22:00,Multiple,No,-9,No,110,Passenger,Female,43,Unknown,Unknown,Unknown,Unknown,No,No
2198909300541,VIC,9,1989,Saturday,17:30:00,Single,No,No,No,60,Motorcycle rider,Male,28,Unknown,Unknown,Unknown,Unknown,No,No
2199011290446,VIC,11,1990,Thursday,02:30:00,Single,No,No,No,100,Driver,Male,71,Unknown,Unknown,Unknown,Unknown,No,No
1200202170060,NSW,2,2002,Sunday,23:45:00,Multiple,No,No,No,60,Driver,Male,17,Unknown,Unknown,Unknown,Unknown,No,No
4199004300057,SA,4,1990,Monday,18:00:00,Single,No,-9,No,-9,Pedestrian,Female,3,Unknown,Unknown,Unknown,Unknown,No,No
7200809180050,NT,9,2008,Thursday,23:30:00,Single,No,No,No,50,Pedestrian,Female,35,Unknown,Unknown,Unknown,Unknown,No,No
320200703353,QLD,4,2020,Tuesday,21:00:00,Single,No,No,No,70,Driver,Male,33,Major Cities of Australia,Brisbane - South,Brisbane,Sub-arterial Road,No,No
959452208484733988,QLD,6,2024,Saturday,00:00:00,Single,No,No,No,100,Motorcycle rider,Male,55,Inner Regional Australia,Central Queensland,Gladstone,National or State Highway,No,No
3199806240105,QLD,6,1998,Wednesday,08:00:00,Single,No,-9,No,60,Passenger,Female,80,Unknown,Unknown,Unknown,Unknown,No,No
2201412140217,VIC,12,2014,Sunday,15:30:00,Single,No,No,No,100,Driver,Female,19,Unknown,Unknown,Unknown,Unknown,No,No
1199903190117,NSW,3,1999,Friday,21:30:00,Multiple,No,-9,No,50,Pedal cyclist,Female,36,Unknown,Unknown,Unknown,Unknown,No,No
4201301020001,SA,1,2013,Wednesday,18:10:00,Multiple,No,No,No,50,Driver,Male,35,Unknown,Unknown,Unknown,Unknown,Yes,No
120151070335,NSW,6,2015,Wednesday,17:15:00,Multiple,No,No,No,50,Driver,Male,51,Major Cities of Australia,Sydney - Eastern Suburbs,Waverley,Collector Road,No,No
4200606190061,SA,6,2006,Monday,00:15:00,Multiple,No,No,No,110,Driver,Male,28,Unknown,Unknown,Unknown,Unknown,No,No
520181800052520,SA,4,2018,Monday,18:30:00,Multiple,No,No,No,110,Passenger,Female,26,Very Remote Australia,South Australia - Outback,Unincorporated SA,National or State Highway,No,No
2199807190185,VIC,7,1998,Sunday,21:54:00,Single,No,No,No,100,Driver,Female,53,Unknown,Unknown,Unknown,Unknown,No,No
5199801010002,WA,1,1998,Thursday,01:30:00,Single,No,-9,No,60,Driver,Female,37,Unknown,Unknown,Unknown,Unknown,Yes,No
1201311020262,NSW,11,2013,Saturday,10:50:00,Single,No,No,No,100,Motorcycle rider,Male,57,Unknown,Unknown,Unknown,Unknown,No,No
4200201070003,SA,1,2002,Monday,20:30:00,Single,No,No,Yes,80,Driver,Male,41,Unknown,Unknown,Unknown,Unknown,No,No
3200705180120,QLD,5,2007,Friday,21:00:00,Single,No,No,No,60,Motorcycle rider,Male,26,Unknown,Unknown,Unknown,Unknown,No,No
120211259268,NSW,4,2021,Sunday,09:00:00,Multiple,No,Yes,No,60,Motorcycle rider,Male,46,Major Cities of Australia,Sydney - Northern Beaches,Northern Beaches,Arterial Road,No,No
620172140,TAS,7,2017,Friday,23:34:00,Single,No,No,No,100,Driver,Male,59,Outer Regional Australia,Launceston and North East,Northern Midlands,Arterial Road,No,No
1200808240218,NSW,8,2008,Sunday,20:00:00,Single,No,No,No,80,Driver,Female,44,Unknown,Unknown,Unknown,Unknown,No,No
1201403280082,NSW,3,2014,Friday,06:00:00,Single,No,No,No,80,Driver,Female,65,Unknown,Unknown,Unknown,Unknown,No,No
5200203040028,WA,3,2002,Monday,15:55:00,Multiple,No,-9,No,80,Driver,Male,41,Unknown,Unknown,Unknown,Unknown,No,No
5201012040161,WA,12,2010,Saturday,21:05:00,Single,No,No,No,100,Driver,Male,44,Unknown,Unknown,Unknown,Unknown,No,No
120181168118,NSW,4,2018,Sunday,15:30:00,Single,No,No,No,100,Motorcycle rider,Male,62,Very Remote Australia,Far West and Orana,Bourke,Arterial Road,No,No
2257792435825776650,VIC,5,2024,Thursday,19:14:00,Single,No,No,No,80,Pedestrian,Male,18,Major Cities of Australia,Mornington Peninsula,Frankston,Arterial Road,No,No
6406028201629124119,VIC,8,2016,Friday,14:34:00,Multiple,No,No,No,80,Driver,Female,77,Major Cities of Australia,Melbourne - South East,Unknown,Unknown,No,No
5200010190142,WA,10,2000,Thursday,10:50:00,Multiple,No,-9,No,80,Passenger,Male,63,Unknown,Unknown,Unknown,Unknown,No,No
1199011140615,NSW,11,1990,Wednesday,15:00:00,Single,No,-9,No,80,Motorcycle rider,Male,39,Unknown,Unknown,Unknown,Unknown,No,No
3409999483942191252,VIC,3,2020,Wednesday,08:50:00,Multiple,No,No,No,70,Pedal cyclist,Male,68,Major Cities of Australia,Mornington Peninsula,Frankston,National or State Highway,No,No
3200207070134,QLD,7,2002,Sunday,05:00:00,Single,No,No,No,100,Passenger,Female,15,Unknown,Unknown,Unknown,Unknown,No,No
5200007130092,WA,7,2000,Thursday,06:40:00,Multiple,No,-9,Yes,110,Driver,Male,52,Unknown,Unknown,Unknown,Unknown,No,No
1199708080327,NSW,8,1997,Friday,23:50:00,Single,No,-9,No,60,Motorcycle rider,Male,29,Unknown,Unknown,Unknown,Unknown,No,No
1200309020309,NSW,9,2003,Tuesday,22:30:00,Single,No,No,No,100,Passenger,Female,51,Unknown,Unknown,Unknown,Unknown,No,No
5201410110129,WA,10,2014,Saturday,14:00:00,Single,No,No,No,60,Pedestrian,Male,94,Major Cities of Australia,Perth - South East,South Perth,Arterial Road,No,No
72019157775,NT,5,2019,Wednesday,23:48:00,Multiple,No,No,No,100,Passenger,Male,21,Outer Regional Australia,Darwin,Unincorporated NT,Arterial Road,No,No
2201509120160,VIC,9,2015,Saturday,07:35:00,Multiple,No,Yes,No,100,Driver,Male,39,Major Cities of Australia,Melbourne - South East,Casey,National or State Highway,No,No
2200502190042,VIC,2,2005,Saturday,02:15:00,Single,No,No,No,80,Motorcycle rider,Male,28,Unknown,Unknown,Unknown,Unknown,No,No
2200511050268,VIC,11,2005,Saturday,14:29:00,Multiple,Yes,No,No,60,Passenger,Male,38,Unknown,Unknown,Unknown,Unknown,No,No
3201105010069,QLD,5,2011,Sunday,16:00:00,Single,No,No,No,60,Pedestrian,Male,19,Unknown,Unknown,Unknown,Unknown,No,No
4199012020171,SA,12,1990,Sunday,19:23:00,Single,No,-9,No,60,Motorcycle rider,Female,32,Unknown,Unknown,Unknown,Unknown,No,No
7200710310039,NT,10,2007,Wednesday,03:00:00,Single,No,No,No,20,Pedestrian,Female,36,Unknown,Unknown,Unknown,Unknown,No,No
5201603040029,WA,3,2016,Thursday,08:00:00,Multiple,No,Yes,No,50,Driver,Male,25,Unknown,Unknown,Unknown,Unknown,No,No
3200307190158,QLD,7,2003,Saturday,13:00:00,Multiple,No,No,No,100,Motorcycle rider,Male,34,Unknown,Unknown,Unknown,Unknown,No,No
5200806230084,WA,6,2008,Monday,19:40:00,Multiple,No,No,Yes,90,Pedestrian,Male,45,Unknown,Unknown,Unknown,Unknown,No,No
3200910260254,QLD,10,2009,Monday,15:00:00,Multiple,No,No,Yes,80,Passenger,Male,22,Unknown,Unknown,Unknown,Unknown,No,No
2201307260123,VIC,7,2013,Friday,00:01:00,Single,No,No,No,100,Driver,Male,29,Unknown,Unknown,Unknown,Unknown,No,No
3201112300226,QLD,12,2011,Friday,03:00:00,Single,No,No,No,100,Driver,Male,40,Unknown,Unknown,Unknown,Unknown,Yes,No
5199703080037,WA,3,1997,Saturday,13:23:00,Multiple,No,-9,Yes,60,Pedal cyclist,Male,74,Unknown,Unknown,Unknown,Unknown,No,No
4659334740783200631,QLD,11,2025,Wednesday,13:00:00,Multiple,No,No,Yes,100,Driver,Male,39,Inner Regional Australia,Ipswich,Somerset,National or State Highway,No,No
